Scopus Source ID,Title,CiteScore,Subject code,Scopus Sub-Subject Area,Quartile,Top 10% (CiteScore Percentile),Print ISSN,E-ISSN,Science code
25522,Tsinghua Science and Technology,2.32,1000,Multidisciplinary,Quartile1,,10070214,,10
20699,Current Science,0.64,1000,Multidisciplinary,Quartile2,,113891,,10
14038,Shanghai Jiaotong Daxue Xuebao/Journal of Shanghai Jiaotong University,0.32,1000,Multidisciplinary,Quartile3,,10062467,,10
21753,New Scientist,0.05,1000,Multidisciplinary,Quartile4,,2624079,,10
13768,BioScience,4.3,1100,General Agricultural and Biological Sciences,Quartile1,Top 10%,63568,,11
86245,Precision Agriculture,3.41,1100,General Agricultural and Biological Sciences,Quartile1,Top 10%,13852256,15731618,11
13048,Polar Biology,1.96,1100,General Agricultural and Biological Sciences,Quartile1,,7224060,14322056,11
14301,Symbiosis,1.87,1100,General Agricultural and Biological Sciences,Quartile1,,3345114,18787665,11
13255,Biological Bulletin,1.5,1100,General Agricultural and Biological Sciences,Quartile2,,63185,,11
54288,Animal Science Journal,1.41,1100,General Agricultural and Biological Sciences,Quartile2,,13443941,,11
13916,Historical Biology,1.3,1100,General Agricultural and Biological Sciences,Quartile2,,8912963,15635236,11
18748,Acta Amazonica,1.27,1100,General Agricultural and Biological Sciences,Quartile2,,445967,,11
18800156710,Journal of Agricultural Science and Technology,1.09,1100,General Agricultural and Biological Sciences,Quartile2,,16807073,23453737,11
13841,Brazilian Journal of Biology,1.05,1100,General Agricultural and Biological Sciences,Quartile2,,15196984,,11
10900153321,International Journal of Agriculture and Biology,0.94,1100,General Agricultural and Biological Sciences,Quartile2,,15608530,18149596,11
19093,Acta Protozoologica,0.84,1100,General Agricultural and Biological Sciences,Quartile2,,651583,16890027,11
13567,Revista de Biologia Tropical,0.63,1100,General Agricultural and Biological Sciences,Quartile3,,347744,,11
17600155203,Acta Biologica Colombiana,0.61,1100,General Agricultural and Biological Sciences,Quartile3,,0120548X,,11
13669,Proceedings of the Biological Society of Washington,0.48,1100,General Agricultural and Biological Sciences,Quartile3,,0006324X,,11
69053,Ciencia e Investigacion Agraria,0.47,1100,General Agricultural and Biological Sciences,Quartile3,,3045609,,11
19700175253,Bioscience Journal,0.4,1100,General Agricultural and Biological Sciences,Quartile3,,15163725,19813163,11
21100264507,Revista Peruana de Biologia,0.4,1100,General Agricultural and Biological Sciences,Quartile3,,15610837,17279933,11
4000151615,Agriculturae Conspectus Scientificus,0.29,1100,General Agricultural and Biological Sciences,Quartile4,,13317768,13317776,11
12100154830,Bioagro,0.26,1100,General Agricultural and Biological Sciences,Quartile4,,13163361,,11
13592,Theoretical Biology Forum,0.15,1100,General Agricultural and Biological Sciences,Quartile4,,356050,,11
20494,Victorian Naturalist,0.15,1100,General Agricultural and Biological Sciences,Quartile4,,425184,,11
23692,"Bulletin of the Kanagawa Prefectural Museum, Natural Science",0.09,1100,General Agricultural and Biological Sciences,Quartile4,,4531906,,11
16154,Annals of Agri Bio Research,0.08,1100,General Agricultural and Biological Sciences,Quartile4,,9719660,,11
13016,Annals of Biology,0.06,1100,General Agricultural and Biological Sciences,Quartile4,,9700153,,11
21100200207,Biologie in Unserer Zeit,0.03,1100,General Agricultural and Biological Sciences,Quartile4,,0045205X,,11
25697,Journal of Pest Science,4.97,1102,Agronomy and Crop Science,Quartile1,Top 10%,16124758,16124766,11
15639,Agronomy Journal,2.17,1102,Agronomy and Crop Science,Quartile1,,21962,14350645,11
13013,Annals of Applied Biology,1.96,1102,Agronomy and Crop Science,Quartile1,,34746,,11
38753,Crop Science,1.82,1102,Agronomy and Crop Science,Quartile2,,0011183X,14350653,11
4300151409,Plant Pathology Journal,1.66,1102,Agronomy and Crop Science,Quartile2,,15982254,20939280,11
22585,Journal of Nematology,1.37,1102,Agronomy and Crop Science,Quartile2,,0022300X,,11
60896,Sugar Tech,1.27,1102,Agronomy and Crop Science,Quartile2,,9721525,,11
16619,Plant Production Science,1.26,1102,Agronomy and Crop Science,Quartile2,,1343943X,13491008,11
35872,American Journal of Potato Research,1.26,1102,Agronomy and Crop Science,Quartile2,,1099209X,,11
19500157304,Zemdirbyste,1.24,1102,Agronomy and Crop Science,Quartile2,,13923196,,11
19500157320,Acta Scientiarum - Agronomy,0.99,1102,Agronomy and Crop Science,Quartile2,,16799275,18078621,11
73153,Weed Biology and Management,0.89,1102,Agronomy and Crop Science,Quartile3,,14446162,14456664,11
19900191606,Icelandic Agricultural Sciences,0.69,1102,Agronomy and Crop Science,Quartile3,,1670567X,,11
100147320,Archives of Phytopathology and Plant Protection,0.52,1102,Agronomy and Crop Science,Quartile3,,3235408,,11
15500154710,Pertanika Journal of Tropical Agricultural Science,0.5,1102,Agronomy and Crop Science,Quartile3,,15113701,,11
33723,Indian Journal of Agricultural Sciences,0.33,1102,Agronomy and Crop Science,Quartile4,,195022,,11
10300153302,Poljoprivreda,0.21,1102,Agronomy and Crop Science,Quartile4,,13307142,,11
20763,Listy Cukrovarnicke a Reparske,0.18,1102,Agronomy and Crop Science,Quartile4,,12103306,18059708,11
88997,Pestology,0.15,1102,Agronomy and Crop Science,Quartile4,,9703012,,11
19700173204,Potato Journal,0.12,1102,Agronomy and Crop Science,Quartile4,,9708235,,11
10600153341,Journal of Tropical Agriculture,0.09,1102,Agronomy and Crop Science,Quartile4,,0971636X,9735399,11
62303,Animal Feed Science and Technology,2.74,1103,Animal Science and Zoology,Quartile1,Top 10%,3778401,,11
17636,Animal Health Research Reviews,2.39,1103,Animal Science and Zoology,Quartile1,Top 10%,14662523,14752654,11
36431,Poultry Science,2.23,1103,Animal Science and Zoology,Quartile1,,325791,,11
5300152613,Animal,2.04,1103,Animal Science and Zoology,Quartile1,,17517311,1751732X,11
22037,Journal fur Ornithologie,1.64,1103,Animal Science and Zoology,Quartile1,,218375,,11
24079,Acta Chiropterologica,1.47,1103,Animal Science and Zoology,Quartile2,,15081109,,11
4000151701,Italian Journal of Animal Science,1.25,1103,Animal Science and Zoology,Quartile2,,15944077,1828051X,11
24547,Zoological Science,0.89,1103,Animal Science and Zoology,Quartile3,,2890003,,11
22038,Journal of Raptor Research,0.85,1103,Animal Science and Zoology,Quartile3,,8921016,,11
19700170812,Acta Herpetologica,0.83,1103,Animal Science and Zoology,Quartile3,,18279635,18279643,11
35622,Belgian Journal of Zoology,0.78,1103,Animal Science and Zoology,Quartile3,,7776276,,11
23257,New Zealand Journal of Zoology,0.59,1103,Animal Science and Zoology,Quartile3,,3014223,,11
79866,Livestock Research for Rural Development,0.48,1103,Animal Science and Zoology,Quartile4,,1213784,,11
11700154375,Archivos de Zootecnia,0.44,1103,Animal Science and Zoology,Quartile4,,40592,,11
19200157112,Spixiana,0.41,1103,Animal Science and Zoology,Quartile4,,3418391,,11
11600154147,Mammal Study,0.4,1103,Animal Science and Zoology,Quartile4,,13434152,13486160,11
21100229838,Kukila,0.17,1103,Animal Science and Zoology,Quartile4,,2169223,,11
29419,Aquaculture,3.42,1104,Aquatic Science,Quartile1,Top 10%,448486,,11
29426,Aquaculture Nutrition,2.53,1104,Aquatic Science,Quartile1,,13535773,13652095,11
29091,Ecohydrology and Hydrobiology,1.77,1104,Aquatic Science,Quartile2,,16423593,,11
29427,Aquaculture Research,1.7,1104,Aquatic Science,Quartile2,,1355557X,13652109,11
12162,Journal of the Marine Biological Association of the United Kingdom,1.41,1104,Aquatic Science,Quartile2,,253154,14697769,11
17972,Diatom Research,1.19,1104,Aquatic Science,Quartile3,,0269249X,,11
22543,Journal of Crustacean Biology,1.12,1104,Aquatic Science,Quartile3,,2780372,,11
22536,Journal of Applied Ichthyology,0.97,1104,Aquatic Science,Quartile3,,1758659,14390426,11
21402,Crustaceana,0.71,1104,Aquatic Science,Quartile3,,0011216X,,11
13868,Cahiers de Biologie Marine,0.46,1104,Aquatic Science,Quartile4,,79723,,11
17714,Nippon Suisan Gakkaishi,0.21,1104,Aquatic Science,Quartile4,,215392,,11
64345,Ecological Monographs,8.5,1105,"Ecology, Evolution, Behavior and Systematics",Quartile1,Top 10%,129615,,11
20308,Ecology,4.06,1105,"Ecology, Evolution, Behavior and Systematics",Quartile1,Top 10%,129658,,11
12604,American Naturalist,3.81,1105,"Ecology, Evolution, Behavior and Systematics",Quartile1,Top 10%,30147,15375323,11
22564,Journal of Invertebrate Pathology,2.64,1105,"Ecology, Evolution, Behavior and Systematics",Quartile1,,222011,10960805,11
22576,Journal of Mammalian Evolution,1.95,1105,"Ecology, Evolution, Behavior and Systematics",Quartile2,,10647554,15737055,11
21662,Die Naturwissenschaften,1.64,1105,"Ecology, Evolution, Behavior and Systematics",Quartile2,,281042,14321904,11
19348,Arctic,1.35,1105,"Ecology, Evolution, Behavior and Systematics",Quartile2,,40843,,11
12528,African Journal of Ecology,0.91,1105,"Ecology, Evolution, Behavior and Systematics",Quartile3,,1416707,13652028,11
29630,Journal of Natural History,0.87,1105,"Ecology, Evolution, Behavior and Systematics",Quartile3,,222933,14645262,11
21608,Evolutionary Ecology Research,0.83,1105,"Ecology, Evolution, Behavior and Systematics",Quartile3,,15220613,,11
24588,Annales Zoologici,0.83,1105,"Ecology, Evolution, Behavior and Systematics",Quartile3,,34541,,11
19941,Northeastern Naturalist,0.56,1105,"Ecology, Evolution, Behavior and Systematics",Quartile4,,10926194,,11
25281,Revue d'Ecologie (La Terre et la Vie),0.41,1105,"Ecology, Evolution, Behavior and Systematics",Quartile4,,2497395,,11
20071,Canadian Field-Naturalist,0.3,1105,"Ecology, Evolution, Behavior and Systematics",Quartile4,,83550,,11
14960,Zhurnal Obshchei Biologii,0.28,1105,"Ecology, Evolution, Behavior and Systematics",Quartile4,,444596,,11
24566,Zoologicheskii Zhurnal,0.22,1105,"Ecology, Evolution, Behavior and Systematics",Quartile4,,445134,,11
4900152301,Comprehensive Reviews in Food Science and Food Safety,9.78,1106,Food Science,Quartile1,Top 10%,15414337,,11
23180,Food Research International,4.18,1106,Food Science,Quartile1,Top 10%,9639969,,11
20586,Journal of Food Engineering,4.12,1106,Food Science,Quartile1,Top 10%,2608774,,11
20617,Journal of Food Science and Technology,2.41,1106,Food Science,Quartile1,,221155,,11
20614,Journal of Food Science,2.28,1106,Food Science,Quartile2,,221147,,11
144664,British Food Journal,2.08,1106,Food Science,Quartile2,,0007070X,,11
96395,Agricultural and Food Science,1.4,1106,Food Science,Quartile2,,14596067,,11
21964,Czech Journal of Food Sciences,1.23,1106,Food Science,Quartile3,,12121800,18059317,11
21881,Cereal Foods World,0.37,1106,Food Science,Quartile4,,1466283,,11
21343,Nippon Shokuhin Kagaku Kogaku Kaishi,0.29,1106,Food Science,Quartile4,,1341027X,,11
23203,Food Science and Technology,0.04,1106,Food Science,Quartile4,,14753324,,11
22250,Forestry,2.7,1107,Forestry,Quartile1,,0015752X,14643626,11
23023,New Forests,2.58,1107,Forestry,Quartile1,,1694286,15735095,11
5000158703,Croatian Journal of Forest Engineering,2.47,1107,Forestry,Quartile1,,18455719,18489672,11
11300153312,Small-scale Forestry,1.74,1107,Forestry,Quartile1,,18737617,18737854,11
23610,Scandinavian Journal of Forest Research,1.71,1107,Forestry,Quartile1,,2827581,,11
7000153262,Journal of Forestry Research,1.4,1107,Forestry,Quartile2,,1007662X,,11
13400154702,Southern Forests,1.31,1107,Forestry,Quartile2,,20702620,20702639,11
4900152302,Forestry Studies,1.24,1107,Forestry,Quartile2,,14069954,,11
12300154701,Baltic Forestry,1.04,1107,Forestry,Quartile2,,13921355,,11
25578,Australian Forestry,1.03,1107,Forestry,Quartile2,,49158,,11
7700153234,Acta Facultatis Xylologiae,1.01,1107,Forestry,Quartile2,,13363824,,11
22872,Journal of Forest Research,0.99,1107,Forestry,Quartile2,,13416979,16107403,11
22249,Forests Trees and Livelihoods,0.95,1107,Forestry,Quartile2,,14728028,,11
5400152616,Cerne,0.86,1107,Forestry,Quartile2,,1047760,,11
22892,Journal of Tropical Forest Science,0.71,1107,Forestry,Quartile3,,1281283,,11
5400152643,Ciencia Florestal,0.68,1107,Forestry,Quartile3,,1039954,19805098,11
90173,Drvna Industrija,0.67,1107,Forestry,Quartile3,,126772,,11
4300151410,Revista Arvore,0.64,1107,Forestry,Quartile3,,1006762,,11
22252,Forestry Chronicle,0.6,1107,Forestry,Quartile3,,157546,,11
5000157201,Bosque,0.56,1107,Forestry,Quartile3,,3048799,7179200,11
23622,Scientia Forestalis/Forest Sciences,0.53,1107,Forestry,Quartile3,,14139324,,11
25599,Beijing Linye Daxue Xuebao/Journal of Beijing Forestry University,0.48,1107,Forestry,Quartile3,,10047301,,11
19200157107,Madera Bosques,0.42,1107,Forestry,Quartile3,,14050471,,11
19700174812,Acta Silvatica et Lignaria Hungarica,0.4,1107,Forestry,Quartile3,,1786691X,1787064X,11
86017,Sumarski List,0.36,1107,Forestry,Quartile4,,3731332,,11
22868,THE JOURNAL of THE JAPANESE FORESTRY SOCIETY,0.18,1107,Forestry,Quartile4,,0021485X,,11
5900153314,Malaysian Forester,0.15,1107,Forestry,Quartile4,,3022935,,11
24193,Taiwan Journal of Forest Science,0.14,1107,Forestry,Quartile4,,10264469,,11
23593,Revue Forestiere Francaise,0.1,1107,Forestry,Quartile4,,352829,,11
27050,Australian Journal of Grape and Wine Research,2.62,1108,Horticulture,Quartile1,Top 10%,13227130,,11
26751,Scientia Horticulturae,2.54,1108,Horticulture,Quartile1,Top 10%,3044238,,11
19020,"Plant Cell, Tissue and Organ Culture",2.53,1108,Horticulture,Quartile1,Top 10%,1676857,15735044,11
85975,European Journal of Horticultural Science,1.02,1108,Horticulture,Quartile2,,16114426,,11
25341,Hortscience: A Publication of the American Society for Hortcultural Science,0.96,1108,Horticulture,Quartile2,,185345,,11
36510,Erwerbs-Obstbau,0.94,1108,Horticulture,Quartile2,,140309,14390302,11
5400152632,Horticultural Science,0.77,1108,Horticulture,Quartile3,,0862867X,18059333,11
25344,HortTechnology,0.69,1108,Horticulture,Quartile3,,10630198,,11
26210,Advances in Horticultural Science,0.51,1108,Horticulture,Quartile3,,3946169,15921573,11
19700183035,Indian Journal of Horticulture,0.21,1108,Horticulture,Quartile4,,9728538,18758711,11
19137,Apidologie,2.56,1109,Insect Science,Quartile1,Top 10%,448435,12979678,11
76747,Journal of Apicultural Research,1.62,1109,Insect Science,Quartile2,,218839,,11
19811,Annals of the Entomological Society of America,1.6,1109,Insect Science,Quartile2,,138746,,11
20488,Journal of Insect Science,1.37,1109,Insect Science,Quartile2,,15362442,,11
20430,International Journal of Acarology,1.28,1109,Insect Science,Quartile2,,1647954,,11
6200162323,Fly,1.27,1109,Insect Science,Quartile2,,19336934,19336942,11
20316,European Journal of Entomology,1.21,1109,Insect Science,Quartile2,,12105759,18028829,11
11700154717,Journal of Asia-Pacific Entomology,1.12,1109,Insect Science,Quartile2,,12268615,,11
19141,Applied Entomology and Zoology,1.07,1109,Insect Science,Quartile2,,36862,1347605X,11
24078,Acarologia,1.06,1109,Insect Science,Quartile2,,0044586X,21077207,11
4300151406,Revista Brasileira de Entomologia,1.06,1109,Insect Science,Quartile2,,855626,,11
4000152105,Neotropical Entomology,1,1109,Insect Science,Quartile2,,1519566X,16788052,11
19700173205,Acarina,0.9,1109,Insect Science,Quartile3,,1328077,22215115,11
14248,Sociobiology,0.7,1109,Insect Science,Quartile3,,3616525,,11
19900191601,Turkiye Entomoloji Dergisi,0.69,1109,Insect Science,Quartile3,,10106960,,11
5800179596,Entomological Research,0.64,1109,Insect Science,Quartile3,,17485967,17382297,11
21009,Mitteilungen aus dem Museum fur Naturkunde in Berlin - Deutsche Entomologische Zeitschrift,0.63,1109,Insect Science,Quartile3,,14351951,15222403,11
20457,Journal of Agricultural and Urban Entomology,0.62,1109,Insect Science,Quartile3,,15235475,,11
19797,Entomologica Fennica,0.55,1109,Insect Science,Quartile3,,7858760,,11
19750,Coleopterists Bulletin,0.44,1109,Insect Science,Quartile4,,0010065X,,11
21065,Pan-Pacific Entomologist,0.27,1109,Insect Science,Quartile4,,310603,,11
19809,Entomological Review,0.26,1109,Insect Science,Quartile4,,138738,,11
19400157212,SHILAP Revista de lepidopterologia,0.18,1109,Insect Science,Quartile4,,3005267,,11
15760,American Bee Journal,0.02,1109,Insect Science,Quartile4,,27626,,11
16711,Annals of Botany,4.24,1110,Plant Science,Quartile1,Top 10%,3057364,10958290,11
62653,Seed Science Research,1.97,1110,Plant Science,Quartile2,,9602585,,11
4700151601,Botanical Studies,1.92,1110,Plant Science,Quartile2,,1817406X,19993110,11
8200153106,Plant Signaling and Behavior,1.67,1110,Plant Science,Quartile2,,15592316,,11
17257,South African Journal of Botany,1.65,1110,Plant Science,Quartile2,,2546299,,11
144696,Journal of Plant Biology,1.59,1110,Plant Science,Quartile2,,12269239,,11
16536,Phytocoenologia,1.45,1110,Plant Science,Quartile2,,0340269X,,11
16768,Australasian Plant Pathology,1.37,1110,Plant Science,Quartile2,,8153191,,11
4800153106,Acta Botanica Brasilica,1.22,1110,Plant Science,Quartile2,,1023306,,11
4700153104,Revista Brasileira de Botanica,1.07,1110,Plant Science,Quartile2,,1008404,18069959,11
19700175482,Plant Ecology and Evolution,0.99,1110,Plant Science,Quartile3,,20323913,20323921,11
20100195028,International Journal of Plant Biology,0.97,1110,Plant Science,Quartile3,,20370156,20370164,11
16654,Acta Societatis Botanicorum Poloniae,0.95,1110,Plant Science,Quartile3,,16977,,11
19306,Lazaroa,0.9,1110,Plant Science,Quartile3,,2109778,19883307,11
19300157101,Invasive Plant Science and Management,0.86,1110,Plant Science,Quartile3,,19397291,1939747X,11
19983,Pakistan Journal of Botany,0.79,1110,Plant Science,Quartile3,,5563321,20703368,11
19500157223,Harvard Papers in Botany,0.65,1110,Plant Science,Quartile3,,10434534,19382944,11
19700182353,North American Fungi,0.65,1110,Plant Science,Quartile3,,1937786X,,11
17434,Castanea,0.52,1110,Plant Science,Quartile3,,87475,,11
19238,Journal of Plant Pathology,0.45,1110,Plant Science,Quartile4,,11254653,,11
18630,Haseltonia,0.25,1110,Plant Science,Quartile4,,10700048,,11
16554,Phytomorphology: An International Journal of Plant Morphology,0.24,1110,Plant Science,Quartile4,,319449,,11
39112,Geoderma,4.55,1111,Soil Science,Quartile1,Top 10%,167061,,11
23312,Pedosphere,3.36,1111,Soil Science,Quartile1,,10020160,,11
36209,European Journal of Soil Science,2.92,1111,Soil Science,Quartile1,,13510754,,11
7200153151,Vadose Zone Journal,2.87,1111,Soil Science,Quartile1,,15391663,,11
37206,Soil Science Society of America Journal,2.16,1111,Soil Science,Quartile2,,3615995,,11
68435,"Plant, Soil and Environment",1.68,1111,Soil Science,Quartile2,,12141178,18059368,11
40409,Soil Science,1.56,1111,Soil Science,Quartile2,,0038075X,15389243,11
93599,Arid Land Research and Management,1.2,1111,Soil Science,Quartile3,,15324982,15210405,11
37316,Canadian Journal of Soil Science,0.94,1111,Soil Science,Quartile3,,84271,,11
73135,Ciencia del Suelo,0.28,1111,Soil Science,Quartile4,,3263169,,11
17699,Catholic Historical Review,0.24,1200,General Arts and Humanities,Quartile2,,88080,15340708,12
4700152767,Textile: The Journal of Cloth and Culture,0.21,1200,General Arts and Humanities,Quartile2,,14759756,,12
25608,Great Plains Quarterly,0.19,1200,General Arts and Humanities,Quartile2,,2757664,,12
15600154702,Alpha,0.18,1200,General Arts and Humanities,Quartile2,,7164254,7182201,12
16257,The Midwest Quarterly,0.07,1200,General Arts and Humanities,Quartile3,,263451,,12
19526,Historisk Tidsskrift,0.06,1200,General Arts and Humanities,Quartile3,,0018263X,,12
16300154775,Nineteenth Century Prose,0.02,1200,General Arts and Humanities,Quartile4,,10520406,,12
22374,Twentieth Century British History,0.99,1202,History,Quartile1,Top 10%,9552359,14774674,12
19095,Journal of African History,0.89,1202,History,Quartile1,Top 10%,218537,14695138,12
16475,Oral History Review,0.77,1202,History,Quartile1,Top 10%,940798,,12
15244,Historical Journal,0.68,1202,History,Quartile1,,0018246X,14695103,12
19327,Historical Methods,0.66,1202,History,Quartile1,,1615440,,12
20286,Central European History,0.56,1202,History,Quartile1,,89389,,12
20895,Contemporary European History,0.56,1202,History,Quartile1,,9607773,,12
6500153137,Rethinking History,0.56,1202,History,Quartile1,,13642529,,12
5600155637,English Historical Review,0.55,1202,History,Quartile1,,138266,14774534,12
25974,Social History,0.54,1202,History,Quartile1,,3071022,14701200,12
16800154754,Journal of Early Modern History,0.54,1202,History,Quartile1,,13853783,15700658,12
21091,"NTM International Journal of History and Ethics of Natural Sciences, Technology and Medicine",0.5,1202,History,Quartile1,,366978,,12
23937,Transactions of the Royal Historical Society,0.45,1202,History,Quartile1,,804401,14740648,12
6500153132,Scottish Historical Review,0.45,1202,History,Quartile1,,369241,,12
82562,European Review of History/Revue Europeenne d'Histoire,0.37,1202,History,Quartile2,,13507486,14698293,12
5700178130,German History,0.35,1202,History,Quartile2,,2663554,1477089X,12
18269,French Historical Studies,0.29,1202,History,Quartile2,,161071,15275493,12
16100154705,South African Historical Journal,0.27,1202,History,Quartile2,,2582473,,12
17075,Revue d'Histoire Moderne et Contemporaine,0.26,1202,History,Quartile2,,488003,,12
5700167823,History Australia,0.25,1202,History,Quartile2,,14490854,18334881,12
17142,Scandinavian Journal of History,0.24,1202,History,Quartile2,,3468755,15027716,12
20197,Journal of Medieval History,0.24,1202,History,Quartile2,,3044181,18731279,12
15275,Historische Zeitschrift,0.23,1202,History,Quartile2,,182613,,12
29154,Biography,0.23,1202,History,Quartile2,,1624962,15291456,12
15278,History,0.22,1202,History,Quartile2,,182648,,12
16000154784,Tijdschrift Voor Geschiedenis,0.21,1202,History,Quartile2,,407518,,12
9500153998,Frontiers of History in China,0.19,1202,History,Quartile2,,16733401,16733525,12
19641,Bijdragen en Mededelingen Betreffende de Geschiedenis der Nederlanden,0.16,1202,History,Quartile3,,1650505,,12
5600154423,French History,0.16,1202,History,Quartile3,,2691191,14774542,12
19700173004,Mediterranea: Ricerche Storiche,0.16,1202,History,Quartile3,,18243010,1828230X,12
5700162519,American Nineteenth Century History,0.15,1202,History,Quartile3,,14664658,17437903,12
17214,Studies in History,0.14,1202,History,Quartile3,,2576430,,12
25458,Western Historical Quarterly,0.14,1202,History,Quartile3,,433810,,12
21100205962,Tempo (Brazil),0.14,1202,History,Quartile3,,14137704,1980542X,12
23668,Acadiensis,0.13,1202,History,Quartile3,,445851,,12
5800208631,Radovi - Zavoda za povijesne znanosti HAZU u Zadru,0.13,1202,History,Quartile3,,13300474,,12
25679,Historia Mexicana,0.12,1202,History,Quartile3,,1850172,,12
19400156801,Acta Historica Tallinnensia,0.12,1202,History,Quartile3,,14062925,17367476,12
5600155293,Revista Complutense de Historia de America,0.11,1202,History,Quartile3,,11328312,1988270X,12
14766,Histoire et Mesure,0.1,1202,History,Quartile3,,9821783,19577745,12
18835,Anuario de Estudios Medievales,0.1,1202,History,Quartile3,,665061,,12
63026,Revue des Etudes Byzantines,0.1,1202,History,Quartile3,,3735729,,12
5600155210,Canadian Journal of History,0.1,1202,History,Quartile3,,84107,,12
10300153362,Contemporanea,0.1,1202,History,Quartile3,,11273070,,12
14716,Studi Storici,0.09,1202,History,Quartile3,,393037,,12
16100154782,Medieval History Journal,0.09,1202,History,Quartile3,,9719458,,12
23676,Pacific Historical Review,0.08,1202,History,Quartile3,,308684,,12
17700154921,Revue d'Histoire du XIXe Siecle,0.08,1202,History,Quartile3,,12651354,17775329,12
15246,Historical Reflections,0.07,1202,History,Quartile3,,3157997,,12
18818,Annales Historiques de la Revolution Francaise,0.07,1202,History,Quartile3,,34436,,12
16300154799,Estudos Ibero-Americanos,0.07,1202,History,Quartile3,,1014064,1980864X,12
19200156708,Vingtieme Siecle: Revue d'Histoire,0.06,1202,History,Quartile4,,2941759,,12
21100285469,Analele Universitatii din Craiova - Seria Istorie,0.06,1202,History,Quartile4,,12245704,,12
24159,Pennsylvania Magazine of History and Biography,0.05,1202,History,Quartile4,,314587,,12
24331,Revue d'Histoire de l'Amerique Francaise,0.05,1202,History,Quartile4,,352357,,12
16472,Nuova Rivista Storica,0.03,1202,History,Quartile4,,296236,,12
19539,History Today,0.01,1202,History,Quartile4,,182753,,12
17874,Medical Problems of Performing Artists,1.14,1207,History and Philosophy of Science,Quartile1,,8851158,,12
5700163567,Episteme,1.05,1207,History and Philosophy of Science,Quartile1,,17423600,17500117,12
21235,Endeavour,0.76,1207,History and Philosophy of Science,Quartile2,,1609327,,12
23005,Notes and Records of the Royal Society,0.72,1207,History and Philosophy of Science,Quartile2,,359149,17430178,12
6500153126,History and Technology,0.55,1207,History and Philosophy of Science,Quartile2,,7341512,14772620,12
19321,Annals of Science,0.44,1207,History and Philosophy of Science,Quartile2,,33790,1464505X,12
22345,Historia scientiarum : international journal of the History of Science Society of Japan,0.34,1207,History and Philosophy of Science,Quartile3,,2854821,,12
6500153210,International Studies in the Philosophy of Science,0.32,1207,History and Philosophy of Science,Quartile3,,2698595,,12
20094,Centaurus,0.28,1207,History and Philosophy of Science,Quartile3,,88994,16000498,12
14784,"Historia, Ciencias, Saude - Manguinhos",0.27,1207,History and Philosophy of Science,Quartile3,,1045970,,12
12100156297,Historical Studies in the Natural Sciences,0.25,1207,History and Philosophy of Science,Quartile3,,19391811,,12
12616,Dynamis,0.23,1207,History and Philosophy of Science,Quartile3,,2119536,23407948,12
27640,Asclepio,0.17,1207,History and Philosophy of Science,Quartile4,,2104466,,12
21100808441,Teorie Vedy/ Theory of Science,0.12,1207,History and Philosophy of Science,Quartile4,,12100250,18046347,12
21818,Nuncius / Istituto e museo di storia della scienza,0.06,1207,History and Philosophy of Science,Quartile4,,3947394,,12
5700152915,Research in African Literatures,0.4,1208,Literature and Literary Theory,Quartile1,Top 10%,345210,15272044,12
19700187710,Journal of Postcolonial Writing,0.23,1208,Literature and Literary Theory,Quartile1,,17449855,17449863,12
5700156985,English Studies in Africa,0.18,1208,Literature and Literary Theory,Quartile2,,138398,,12
16200154799,Journal of the Midwest Modern Language Association,0.16,1208,Literature and Literary Theory,Quartile2,,7425562,,12
16100154781,Irish University Review,0.14,1208,Literature and Literary Theory,Quartile2,,211427,,12
16400154710,Modern Drama,0.14,1208,Literature and Literary Theory,Quartile2,,267694,,12
5700164353,Critique,0.13,1208,Literature and Literary Theory,Quartile2,,3017605,17488605,12
16000154788,Arcadia,0.12,1208,Literature and Literary Theory,Quartile2,,37982,16130642,12
6000169336,Nineteenth-Century French Studies,0.11,1208,Literature and Literary Theory,Quartile2,,1467891,15360172,12
10300153365,English Literary Renaissance,0.1,1208,Literature and Literary Theory,Quartile2,,138312,14756757,12
16000154705,Ceska Literatura,0.08,1208,Literature and Literary Theory,Quartile3,,90468,,12
16000154734,Canadian Review of Comparative Literature,0.08,1208,Literature and Literary Theory,Quartile3,,0319051X,,12
16100154763,Esprit Createur,0.07,1208,Literature and Literary Theory,Quartile3,,140767,19310234,12
21100224404,World Literature Studies,0.07,1208,Literature and Literary Theory,Quartile3,,13379275,13379690,12
16100154735,Samuel Beckett Today - Aujourd hui,0.06,1208,Literature and Literary Theory,Quartile3,,9273131,18757405,12
16400154742,Revista de Literatura Medieval,0.04,1208,Literature and Literary Theory,Quartile3,,11303611,,12
16800154728,Foreign Literature Studies,0.04,1208,Literature and Literary Theory,Quartile3,,10037519,,12
16200154790,Lettres Romanes,0.03,1208,Literature and Literary Theory,Quartile3,,241415,,12
5800209434,Litterature,0.01,1208,Literature and Literary Theory,Quartile4,,474800,,12
5000153503,Music Perception,1.37,1210,Music,Quartile1,Top 10%,7307829,,12
19700175854,Journal of the American Musical Instrument Society,0.6,1210,Music,Quartile1,,3623300,,12
16400154701,Revue de Musicologie,0.56,1210,Music,Quartile1,,351601,,12
12100156480,Music Theory Spectrum,0.51,1210,Music,Quartile1,,1956167,15338339,12
